CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
EVTDESC1512315;Growing discontent eventually led to a coup, in which Shishakli was overthrown in February 1954. The plotters included members of the Syrian Communist Party, Druze officers, Ba'ath Party members, and possibly had Iraqi backing. He had also arrested a lot of active officers in the Syrian Army, including the rising young Adnan al-Malki, also a prominent Baathist. Leading the anti-Shishakli movement were former President Atassi and the veteran Druze leader Sultan al-Atrash. The largest anti-Shishakli conference had been held in Atassi's home in Homs. Shishakli had responded by arresting Atassi and Atrash's sons, Adnan and Mansur (both of whom were ranking politicians in Syria). When the insurgency reached its peak, Shishakli backed down, refusing to drag Syria into civil war. He fled to Lebanon, but when the Druze leader Kamal Jumblat threatened to have him killed, he fled to Brazil.;;;;;;;;;;X;;;;;;;
EVTDESC1512314;Established on 1 February 1958, as the first step towards a larger pan-Arab state, the UAR was created when a group of political and military leaders in Syria proposed a merger of the two states to Egyptian President Gamal Abdel Nasser. Pan-Arab sentiment traditionally was very strong in Syria, and Nasser was a popular hero-figure throughout the Arab world following the Suez War of 1956. There was thus considerable popular support in Syria for union with Nasser's Egypt. The Arab Socialist Ba'ath Party was the leading advocate of such a union. In mid-1957 western powers began to worry that Syria was close to a Communist takeover, it had a highly organized Communist Party and the newly appointed army's chief of staff, Afif al-Bizri, was a Communist sympathizer. This caused the Syrian Crisis of 1957 after which Syrians intensified their efforts to unite with Egypt. Nasser told a Syrian delegation, including President Shukri al-Quwatli and Prime Minister Khaled al-Azem, that they needed to rid their government of Communists, but the delegation countered and warned him that only total union with Egypt would end the "Communist threat".;;;;;;;;;;X;;;;;;;
change_arab_title;Embrace Pan-Arabism in $COUNTRY$;;;;;;;;;;X;;;;;;;
change_arab_desc;Pan-Arabism is an ideology which espouses the unification of the countries of North Africa and Western Asia from the Atlantic Ocean to the Arabian Sea, which is referred to as the Arab world. It is closely connected to Arab nationalism, which asserts the view that the Arabs constitute a single nation. In its contemporary conception, it is the belief that the Arab people are a people united by language, culture, ethnicity, history, geography and interests, and that one Arab state will assemble the Arabs within its borders from the ocean to the Gulf. It also seeks to empower Arab states against outside forces by forming alliances and – to a lesser extent – economic co-operation.;;;;;;;;;;X;;;;;;;
remove_arab_title;Embrace the Cultural Arab Identity in $COUNTRY$;;;;;;;;;;X;;;;;;;
remove_arab_desc;An idea that has dominated the political consciousness of modern Arabs is nearing its end, if it is not already a thing of the past. It is the myth of pan-Arabism, of the Umma Arabiyya Wahida Dhat Risala Khalida, "the one Arab nation with an immortal mission." At the height of its power, pan-Arabism could make regimes look small and petty: disembodied structures headed by selfish rulers who resisted the sweeping mission of Arabism and were sustained by outside powers that supposedly feared the one idea that could resurrect the classical golden age of the Arabs. The defects of the Arab nationalist narrative should have been all too easy to see. The kind of world men and women bumped into when they stepped out of the abstract texts of Arab nationalism — the world of daily experience — was nowhere to be found in the works of the Arab nationalist historiography.;;;;;;;;;;X;;;;;;;
EVTDESC1512312;The 1975 Australian constitutional crisis, also known simply as the Dismissal, has been described as the greatest political and constitutional crisis in Australian history. It culminated on 11 November 1975 with the dismissal from office of the Prime Minister, Gough Whitlam of the Australian Labor Party (ALP), by Governor-General Sir John Kerr, who then commissioned the Leader of the Opposition, Malcolm Fraser of the Liberal Party, as caretaker Prime Minister. In October 1975, the Opposition used its control of the Senate to defer passage of appropriation bills, that had been passed by the House of Representatives. The Opposition stated that they would continue their stance unless Whitlam called an election for the House of Representatives, and urged Kerr to dismiss Whitlam unless he agreed to their demand. Whitlam believed that Kerr would not dismiss him, and Kerr did nothing to disabuse Whitlam of this notion. On 11 November 1975, Whitlam intended to call a half-Senate election in an attempt to break the deadlock. When he went to seek Kerr's approval of the election, Kerr instead dismissed him as Prime Minister and shortly thereafter installed Fraser in his place.;;;;;;;;;;X;;;;;;;
minority_government;Minority Government;;;;;;;;;;X;;;;;;;
form_uk_title;Restore the Union of Great Britain;;;;;;;;;;X;;;;;;;
form_uk_desc;A single Kingdom of Great Britain resulted from the union of the Kingdom of England (which had already comprised the present-day countries of England and Wales) and the Kingdom of Scotland by the 1707 Acts of Union. In 1801, Great Britain united with the neighbouring Kingdom of Ireland, forming the United Kingdom of Great Britain and Ireland, which was renamed the "United Kingdom of Great Britain and Northern Ireland" after the Irish Free State seceded in 1922. In recent times however, the United Kingdom was partitioned back into separate countries. We shall endeavour to reunite the British lands back into a single Great Britain.;;;;;;;;;;X;;;;;;;
capital_pop_boom;New Capital;;;;;;;;;;X;;;;;;;
EVTDESC1512311;On 14 April 2013 Nicolás Maduro was elected President of Venezuela, narrowly defeating opposition candidate Henrique Capriles with just 1.5% of the vote separating the two candidates. Capriles immediately demanded a recount, refusing to recognise the outcome as valid. Maduro was later formally inaugurated as President on 19 April, after the election commission had promised a full audit of the election results. Capriles is a scion of one of Venezuela's wealthiest families, but his sometimes vulgar talk and mannerisms echo the late Chavez's populist style and he has tried to reach out to Chavez supporters. He prides himself on staying close to home when others in the opposition have been quick to fly off to Washington and other capitals to seek help.;;;;;;;;;;X;;;;;;;
annex_newfoundland_title;Incorporate Newfoundland into Canada;;;;;;;;;;X;;;;;;;
annex_newfoundland_desc;Newfoundland joined Canada on March 31, 1949. The referendum campaign of 1948 was bitterly fought, and interests in both Canada and Britain favoured and supported confederation with Canada. Jack Pickersgill, a western Canadian native and politician, worked with the confederation camp during the campaign. The Catholic Church, whose members were a minority on the island, lobbied for continued independence. Canada offered financial incentives, including a "baby bonus" for each child in a family.;;;;;;;;;;X;;;;;;;
renounce_african_assimilation_title;End the Policy of Assimilation for the French Africans;;;;;;;;;;X;;;;;;;
renounce_african_assimilation_desc;To bind together the diverse population, France continues to demand a degree of assimilation that expressly seeks to homogenise all immigrants into a shared mold of “Frenchness.” This is one key meaning of French fraternité — a brotherhood that erases all differences to create the “French people.” This brand of assimilation is far different from that in the United States, for example. U.S. assimilation evolved over the 20th century to acknowledge, accommodate and even celebrate immigrants’ native lands. Such a policy descriminates against our african population and must end if we are to resolve the tensions from the colonial era.;;;;;;;;;;X;;;;;;;
