#  STRING NAME (do not change!);English;;;;;;;;;;X
##;;;;;;;;;;;X
# New World Order 2;;;;;;;;;;;X
##;;;;;;;;;;;X
# Events;;;;;;;;;;;X
##;;;;;;;;;;;X
EVT_8004111_NAME;1974 Cypriot Coup;;;;;;;;;;X
EVT_8004111_DESC;The 1974 Cypriot coup d'état was a military coup d'état by the Greek Cypriot EOKA-B paramilitary organization, backed by the Cypriot National Guard and the Greek military junta of 19671974. On 15 July 1974 the coup plotters ousted President Makarios III (who fled to the United Kingdom) and replaced him with pro-Enosis (union with Greece) nationalist Nikos Sampson as dictator.;;;;;;;;;;X
EVT_8004111_A;Protect our compatriots;;;;;;;;;;X
EVT_8004111_B;Leave the island in peace;;;;;;;;;;X
EVT_8004112_NAME;Turkish Invasion of Cyprus;;;;;;;;;;X
EVT_8004112_DESC;In response to the coup, on 20 July 1974 Turkey invaded the island in a 'peacekeeping operation' claiming that the action was compliant with the 1960 treaty of Guarantee, taking control of the north and dividing Cyprus along what became known as the Green Line, cutting off about a third of the total territory. Historically, Sampson resigned, the military regime that had appointed him collapsed, and Makarios returned. The Turkish Cypriots established an independent government for what they called the Turkish Federated State of Cyprus (TFSC), with Rauf Denktas as president. In 1983 they would proclaim the Turkish Republic of Northern Cyprus on the northern part of the island.;;;;;;;;;;X
EVT_8004112_A;Turkish invasion is successful;;;;;;;;;;X
EVT_8004112_B;Turkish invasion fails;;;;;;;;;;X
EVT_8004113_NAME;Cyriot Enosis;;;;;;;;;;X
EVT_8004113_DESC;The enosis movement was the outgrowth of nationalist awareness among the ethnically Greek population of Cyprus (around 80 percent between 1882 and 1960), coupled with the growth of the anti-colonial movement throughout the British Empire after World War II. In December 1949, the Cypriot Orthodox Church challenged the British colonial government to put the Enosis question to a referendum. As was expected, the colonial government refused. In 1955, the resistance movement EOKA was formed in Cyprus in order to end British rule and annex the island to Greece. It was gradually recognized, however, that enosis was politically unfeasible due to the presence of the Turkish community and its increasing assertiveness. Instead, the creation of an independent state with elaborate power-sharing arrangements among the two communities was agreed upon in 1960, and the fragile Republic of Cyprus was born.;;;;;;;;;;X
EVT_8004113_A;Propose to acceede Greece (Game Over);;;;;;;;;;X
EVT_8004113_B;Let us remain independent;;;;;;;;;;X
EVT_8004114_NAME;Cyriot Enosis;;;;;;;;;;X
EVT_8004114_DESC;The enosis movement was the outgrowth of nationalist awareness among the ethnically Greek population of Cyprus (around 80 percent between 1882 and 1960), coupled with the growth of the anti-colonial movement throughout the British Empire after World War II. In December 1949, the Cypriot Orthodox Church challenged the British colonial government to put the Enosis question to a referendum. As was expected, the colonial government refused. In 1955, the resistance movement EOKA was formed in Cyprus in order to end British rule and annex the island to Greece. It was gradually recognized, however, that enosis was politically unfeasible due to the presence of the Turkish community and its increasing assertiveness. Instead, the creation of an independent state with elaborate power-sharing arrangements among the two communities was agreed upon in 1960, and the fragile Republic of Cyprus was born.;;;;;;;;;;X
EVT_8004114_A;Annex Cyprus;;;;;;;;;;X
EVT_8004114_B;No, better not;;;;;;;;;;X
EVT_8004309_NAME;Dismissal of Honecker;;;;;;;;;;X
EVT_8004309_DESC;"On 67 October 1989 the national celebrations of the 40th anniversary of the East German state took place with Gorbachev in attendance. In a private conversation between the two leaders Honecker praised the success of the nation, but Gorbachev knew that, in reality, it faced bankruptcy;;;;;;;;;;X
EVT_8004309_A;Thank you, comrade;;;;;;;;;;X
EVT_8004311_NAME;East German elections of 1990;;;;;;;;;;X
EVT_8004311_DESC;"Legislative elections were held in East Germany on 18 March 1990. It was the first - and as it turned out, only - free parliamentary election in the GDR, and the first truly free election held in that part of Germany since 1933. A total of 400 deputies were elected to the Volkskammer. The largest bloc was the opposition Alliance for Germany, led by the East German branch of the Christian Democratic Union and running on a platform of speedy reunification with the West. The runner-up was the East German branch of the Social Democratic Party of Germany, which had only been refounded six months earlier. The former Socialist Unity Party of Germany participated under its new name, Party of Democratic Socialism and received the third largest number of seats.;;;;;;;;;;X
EVT_8004311_A;Choose the platform of cooperation;;;;;;;;;;X
EVT_8004311_B;With socialists at helm we will stay clear of reunification;;;;;;;;;;X
EVT_8004312_NAME;Establishment of Stasi;;;;;;;;;;X
EVT_8004312_DESC;The Ministry for State Security, commonly known as the Stasi (Staatssicherheit, literally State Security), was the official state security service of East Germany. The MfS was headquartered in East Berlin, with an extensive complex in Berlin-Lichtenberg and several smaller facilities throughout the city. It was widely regarded as one of the most effective and repressive intelligence and secret police agencies in the world. The MfS motto was 'Schild und Schwert der Partei' (Shield and Sword of the Party), that is the ruling Socialist Unity Party of Germany (SED).;;;;;;;;;;X
EVT_8004312_A;Let's rule the state of spies;;;;;;;;;;X
EVT_8004313_NAME;East German Uprising of 1953;;;;;;;;;;X
EVT_8004313_DESC;The Uprising of 1953 in East Germany started with a strike by East Berlin construction workers. On June 16, 300 East Berlin construction workers went on strike after their superiors announced a pay cut if they didn't meet their work quota. Their numbers quickly swelled and a general strike and protests were called for the next day. The West Berlin-based Radio in the American Sector reported the Berlin events and thus probably helped to incite the uprising in other parts of East Germany. It turned into a widespread anti-Stalinist uprising against the German Democratic Republic government the next day.;;;;;;;;;;X
EVT_8004313_A;Widespread uprising is supressed;;;;;;;;;;X
EVT_8004313_B;Small-scale incidents take place;;;;;;;;;;X
EVT_8004313_C;The government is forced to change its policies;;;;;;;;;;X
EVT_8004314_NAME;Construction of the Berlin Wall;;;;;;;;;;X
EVT_8004314_DESC;The Berlin Wall was a barrier constructed by the German Democratic Republic starting on 13 August 1961, that completely cut off West Berlin from surrounding East Germany and from East Berlin. The barrier included guard towers placed along large concrete walls, which circumscribed a wide area (later known as the 'death strip') that contained anti-vehicle trenches, 'fakir beds' and other defenses. The Eastern Bloc claimed that the wall was erected to protect its population from fascist elements conspiring to prevent the 'will of the people' in building a socialist state in East Germany. In practice, the Wall served to prevent the massive emigration and defection that marked Germany and the communist Eastern Bloc during the post-World War II period.;;;;;;;;;;X
EVT_8004314_A;Guard against fascists;;;;;;;;;;X
EVT_8004315_NAME;New Economic System;;;;;;;;;;X
EVT_8004315_DESC;The New Economic System was an economic policy that was implemented by the ruling Socialist Unity Party in 1963. Its purpose was to replace the system of Five Year Plans which had been used to run the GDR's economy from 1951 onwards. The System was introduced by Walter Ulbricht in order to give centralised control to the economy to be run in as efficient a manner as possible.;;;;;;;;;;X
EVT_8004315_A;OK;;;;;;;;;;X
EVT_8004316_NAME;Treaty of Zgorzelec;;;;;;;;;;X
EVT_8004316_DESC;The Treaty of Zgorzelec (Full title: The Agreement Concerning the Demarcation of the Established and the Existing Polish-German State Frontier, also known as the Treaty of Görlitz) between the Republic of Poland and East Germany (GDR) was signed on 6 July 1950 in Polish Zgorzelec, until 1945 the eastern part of the divided city of Görlitz.;;;;;;;;;;X
EVT_8004316_A;OK;;;;;;;;;;X
EVT_8004317_NAME;Brain drain;;;;;;;;;;X
EVT_8004317_DESC;With the closing of the inner German border officially in 1952, the border in Berlin remained considerably more accessible then because it was administered by all four occupying powers. Accordingly, Berlin became the main route by which East Germans left for the West.;;;;;;;;;;X
EVT_8004317_A;It's becoming empty here;;;;;;;;;;X
EVT_8004318_NAME;Berlin is divided;;;;;;;;;;X
EVT_8004318_DESC;After the end of the war in Europe in 1945, Berlin received large numbers of refugees from the Eastern provinces. The victorious powers divided the city into four sectors, analogous to the occupation zones into which Germany was divided. The sectors of the Western Allies (the United States, the United Kingdom and France) formed West Berlin, while the Soviet sector formed East Berlin.;;;;;;;;;;X
EVT_8004318_A;OK;;;;;;;;;;X
EVT_8004319_NAME;Berlin is no longer divided;;;;;;;;;;X
EVT_8004319_DESC;After years of occupation by different Allied powers, Berlin may prosper once again united under one rule.;;;;;;;;;;X
EVT_8004319_A;OK;;;;;;;;;;X
EVT_8004320_NAME;Fall of the Berlin Wall;;;;;;;;;;X
EVT_8004320_DESC;"Protest demonstrations broke out all over East Germany in September 1989. The protest demonstrations grew considerably by early November. The movement neared its height on 4 November, when half a million people gathered at the Alexanderplatz demonstration, a rally for change in East Berlin's large public square and transportation hub. Meanwhile, the wave of refugees leaving East Germany for the West had increased and had found its way through Hungary via Czechoslovakia (or via the West German Embassy in Prague), tolerated by the new Krenz government and in agreement with the communist Czechoslovak government. To ease the complications, the politburo led by Krenz decided on 9 November to allow refugees to exit directly through crossing points between East Germany and West Germany, including West Berlin. The new regulations were to take effect the next day.;;;;;;;;;;X
EVT_8004320_A;'As far as I know [it is] effective immediately, without delay';;;;;;;;;;X
EVT_8004320_B;Stall the process as long as possible;;;;;;;;;;X
EVT_8004321_NAME;Reunification of Germany;;;;;;;;;;X
EVT_8004321_DESC;On 28 November 1989 - two weeks after the fall of the Berlin Wall - West German Chancellor Helmut Kohl announced a 10-point program calling for the two Germanys to expand their cooperation with the view toward eventual reunification. Initially, no timetable was proposed. However, events rapidly came to a head in early 1990. First, in March, the Party of Democratic Socialism was heavily defeated in East Germany's first free elections. A grand coalition was formed under Lothar de Maizi?re, leader of the East German wing of Kohl's Christian Democratic Union, on a platform of speedy reunification. Second, East Germany's economy and infrastructure underwent a swift and near-total collapse.;;;;;;;;;;X
EVT_8004321_A;Allow this to happen;;;;;;;;;;X
EVT_8004321_B;It's not happening this decade;;;;;;;;;;X
EVT_8004322_NAME;Reunification of Germany;;;;;;;;;;X
EVT_8004322_DESC;On 28 November 1989 - two weeks after the fall of the Berlin Wall - West German Chancellor Helmut Kohl announced a 10-point program calling for the two Germanys to expand their cooperation with the view toward eventual reunification. Initially, no timetable was proposed. However, events rapidly came to a head in early 1990. First, in March, the Party of Democratic Socialism was heavily defeated in East Germany's first free elections. A grand coalition was formed under Lothar de Maizi?re, leader of the East German wing of Kohl's Christian Democratic Union, on a platform of speedy reunification. Second, East Germany's economy and infrastructure underwent a swift and near-total collapse.;;;;;;;;;;X
EVT_8004322_A;Allow this to happen;;;;;;;;;;X
EVT_8004322_B;It's not happening this decade;;;;;;;;;;X
EVT_8004323_NAME;Reunification of Germany;;;;;;;;;;X
EVT_8004323_DESC;On 28 November 1989 - two weeks after the fall of the Berlin Wall - West German Chancellor Helmut Kohl announced a 10-point program calling for the two Germanys to expand their cooperation with the view toward eventual reunification. Initially, no timetable was proposed. However, events rapidly came to a head in early 1990. First, in March, the Party of Democratic Socialism was heavily defeated in East Germany's first free elections. A grand coalition was formed under Lothar de Maizi?re, leader of the East German wing of Kohl's Christian Democratic Union, on a platform of speedy reunification. Second, East Germany's economy and infrastructure underwent a swift and near-total collapse.;;;;;;;;;;X
EVT_8004323_A;Allow this to happen;;;;;;;;;;X
EVT_8004323_B;It's not happening this decade;;;;;;;;;;X
EVT_8004324_NAME;Reunification of Germany;;;;;;;;;;X
EVT_8004324_DESC;On 28 November 1989 - two weeks after the fall of the Berlin Wall - West German Chancellor Helmut Kohl announced a 10-point program calling for the two Germanys to expand their cooperation with the view toward eventual reunification. Initially, no timetable was proposed. However, events rapidly came to a head in early 1990. First, in March, the Party of Democratic Socialism was heavily defeated in East Germany's first free elections. A grand coalition was formed under Lothar de Maizi?re, leader of the East German wing of Kohl's Christian Democratic Union, on a platform of speedy reunification. Second, East Germany's economy and infrastructure underwent a swift and near-total collapse.;;;;;;;;;;X
EVT_8004324_A;Allow this to happen;;;;;;;;;;X
EVT_8004324_B;It's not happening this decade;;;;;;;;;;X
EVT_8004325_NAME;Reunification of Germany;;;;;;;;;;X
EVT_8004325_DESC;On 28 November 1989 - two weeks after the fall of the Berlin Wall - West German Chancellor Helmut Kohl announced a 10-point program calling for the two Germanys to expand their cooperation with the view toward eventual reunification. Initially, no timetable was proposed. However, events rapidly came to a head in early 1990. First, in March, the Party of Democratic Socialism was heavily defeated in East Germany's first free elections. A grand coalition was formed under Lothar de Maizi?re, leader of the East German wing of Kohl's Christian Democratic Union, on a platform of speedy reunification. Second, East Germany's economy and infrastructure underwent a swift and near-total collapse.;;;;;;;;;;X
EVT_8004325_A;United again!;;;;;;;;;;X
EVT_8004325_B;Postpone the process;;;;;;;;;;X
EVT_8004402_NAME;Death of Christian X;;;;;;;;;;X
EVT_8004402_DESC;On his death in Amalienborg Palace, Copenhagen, in 1947, Christian X was interred along other members of the Danish royal family in Roskilde Cathedral near Copenhagen. Although he had been behind the politics of Erik Scavenius, a cloth armband of the type worn by members of the Danish resistance movement was placed on his coffin at castrum doloris.;;;;;;;;;;X
EVT_8004402_A;OK;;;;;;;;;;X
EVT_8004506_NAME;Adenauer steps down;;;;;;;;;;X
EVT_8004506_DESC;Adenauer managed to remain in office for almost another year, but the Spiegel affair increased the pressure he was under to fulfill his promise to resign before the end of the term. Adenauer was not on good terms with his economics minister Ludwig Erhard and tried to block him from the chancellorship. Adenauer failed, and in October 1963 he turned the office over to Erhard. He did remain chairman of the CDU until his resignation in December 1966.;;;;;;;;;;X
EVT_8004506_A;OK;;;;;;;;;;X
EVT_8004514_NAME;Willy Brandt steps down;;;;;;;;;;X
EVT_8004514_DESC;Around 1973, West German security organizations received information that one of Brandt's personal assistants, Günter Guillaume, was a spy for the East German intelligence services. Brandt was asked to continue working as usual, and he agreed to do so, even taking a private vacation with Guillaume. Guillaume was arrested on 24 April 1974, and many blamed Brandt for having a communist spy in his inner circle. Thus disgraced, Brandt resigned from his position as the Chancellor on 6 May 1974. However, Brandt remained in the Bundestag and as the Chairman of the Social Democrats through 1987.;;;;;;;;;;X
EVT_8004514_A;OK;;;;;;;;;;X
EVT_8004522_NAME;Spiegel Affair;;;;;;;;;;X
EVT_8004522_DESC;The main point of the scandal was when when Der Spiegel, published an article called 'Bedingt abwehrbereit' ('prepared for defense to limited extent'), which uncovered the sorry state of the Bundeswehr facing the communist threat from the east. The magazine's office was seized shortly and people responsible accused of treason. Eventually, they were acquitted of charges and the whole affair formed foundations under German democratic system and freedom of press.;;;;;;;;;;X
EVT_8004522_A;OK;;;;;;;;;;X
EVT_8004523_NAME;F-84 Thunderstreak incident;;;;;;;;;;X
EVT_8004523_DESC;On 14 September 1961, under the code name Checkmate, the NATO high command mobilised the air forces of France, Belgium, the Netherlands, Denmark and West Germany for the purpose of an exercise. As part of this exercise, the Jagdbombers of Jagdbombergeschwader (JaBoG) 32, based at Lechfeld Airbase, south of Augsburg, were to fly a triangular route from Würzburg to Laon and then to Memmingen. Two F-84 fighter-bombers lost their course in the process of flying this route, with the compass on one plane misreading by between 40 and 60 degrees. Additionally, a strong westerly wind was greater in strength than had been forecast. On their way from Würzburg to Laon, the two pilots had become so disoriented that they mistook Li?ge in Belgium for Reims in France. Shortly after, the pair were picked up by NATO radar stations near Warburg, in southern Westphalia, heading east, in the direction of Königs Wusterhausen, south of Berlin. The two pilots missed a radio call from the radar stations advising them to turn around because they were talking to each other, trying to establish their location.;;;;;;;;;;X
EVT_8004523_A;We manage to get away;;;;;;;;;;X
EVT_8004523_B;Soviet fighters are closing on us!;;;;;;;;;;X
EVT_8004524_NAME;F-84 Thunderstreak incident;;;;;;;;;;X
EVT_8004524_DESC;On 14 September 1961, under the code name Checkmate, the NATO high command mobilised the air forces of France, Belgium, the Netherlands, Denmark and West Germany for the purpose of an exercise. As part of this exercise, the Jagdbombers of Jagdbombergeschwader (JaBoG) 32, based at Lechfeld Airbase, south of Augsburg, were to fly a triangular route from Würzburg to Laon and then to Memmingen. Two F-84 fighter-bombers lost their course in the process of flying this route, with the compass on one plane misreading by between 40 and 60 degrees. Additionally, a strong westerly wind was greater in strength than had been forecast. On their way from Würzburg to Laon, the two pilots had become so disoriented that they mistook Li?ge in Belgium for Reims in France. Shortly after, the pair were picked up by NATO radar stations near Warburg, in southern Westphalia, heading east, in the direction of Königs Wusterhausen, south of Berlin. The two pilots missed a radio call from the radar stations advising them to turn around because they were talking to each other, trying to establish their location.;;;;;;;;;;X
EVT_8004524_A;Shoot down both machines! (very small chance of WW3);;;;;;;;;;X
EVT_8004524_B;Escort them back to the border;;;;;;;;;;X
EVT_8004525_NAME;F-84 Thunderstreak incident;;;;;;;;;;X
EVT_8004525_DESC;On 14 September 1961, under the code name Checkmate, the NATO high command mobilised the air forces of France, Belgium, the Netherlands, Denmark and West Germany for the purpose of an exercise. As part of this exercise, the Jagdbombers of Jagdbombergeschwader (JaBoG) 32, based at Lechfeld Airbase, south of Augsburg, were to fly a triangular route from Würzburg to Laon and then to Memmingen. Two F-84 fighter-bombers lost their course in the process of flying this route, with the compass on one plane misreading by between 40 and 60 degrees. Additionally, a strong westerly wind was greater in strength than had been forecast. On their way from Würzburg to Laon, the two pilots had become so disoriented that they mistook Li?ge in Belgium for Reims in France. Shortly after, the pair were picked up by NATO radar stations near Warburg, in southern Westphalia, heading east, in the direction of Königs Wusterhausen, south of Berlin. The two pilots missed a radio call from the radar stations advising them to turn around because they were talking to each other, trying to establish their location.;;;;;;;;;;X
EVT_8004525_A;Issue a protest;;;;;;;;;;X
EVT_8004525_B;Apologize for transgression;;;;;;;;;;X
EVT_8004525_C;Escalate into war! (WW3);;;;;;;;;;X
EVT_8004526_NAME;Ostpolitik;;;;;;;;;;X
EVT_8004526_DESC;Neue Ostpolitik (German for 'new eastern policy'), or Ostpolitik for short, refers to the normalization of relations between the Federal Republic of Germany and Eastern Europe, particularly the German Democratic Republic beginning in 1969. Influenced by Egon Bahr, who proposed 'change through rapprochement' in a 1963 speech, the policies were implemented beginning with Willy Brandt, fourth Chancellor of the FRG from 1969 to 1974.;;;;;;;;;;X
EVT_8004526_A;Normalize the relations;;;;;;;;;;X
EVT_8004526_B;No handshakes with communists!;;;;;;;;;;X
EVT_8004527_NAME;Treaty of Warsaw;;;;;;;;;;X
EVT_8004527_DESC;The Treaty of Warsaw was a treaty between the West Germany and the People's Republic of Poland. It was signed by Chancellor Willy Brandt and Prime Minister Józef Cyrankiewicz at the Presidential Palace on 7 December 1970, and it was ratified by the German Bundestag on 17 May 1972.;;;;;;;;;;X
EVT_8004527_A;Sign the treaty;;;;;;;;;;X
EVT_8004527_B;We may return there some day...;;;;;;;;;;X
EVT_8004606_NAME;Juan Bosch comes to power;;;;;;;;;;X
EVT_8004606_DESC;After 23 years in exile, Juan Bosch returned to his homeland when Trujillo was assassinated on May 30, 1961. His presence in the national political life, as the Dominican Revolutionary Party presidential candidate, was a fresh change for the Dominicans. His manner of speaking, direct and simple, especially when addressing the lowest classes, appealed the farmers as much as the people from the cities. Immediately he was accused by the Church and by conservatives of being a communist, but in the electoral match of December 20, 1962, Bosch obtained a sweeping triumph over his main oppositor Viriato Fiallo of the National Civic Union, in what is acknowledged to be the first free election in the country's history.;;;;;;;;;;X
EVT_8004606_A;Let him rule!;;;;;;;;;;X
EVT_8004606_B;Oppose his return;;;;;;;;;;X
EVT_8004607_NAME;Triumvirate coup;;;;;;;;;;X
EVT_8004607_DESC;During his short tenure, Bosch faced powerful enemies. He moved to break up latifundia, drawing the ire of landowners. The Roman Catholic Church thought Bosch was trying to oversecularize the country. Industrialists did not like the new Constitution's guarantees for the working class. The military, who previously enjoyed free rein, felt Bosch put them on too short a leash. In addition, the United States was skeptical of even a hint of left-leaning politics in the Caribbean after Fidel Castro openly declared himself a Communist.;;;;;;;;;;X
EVT_8004607_A;OK;;;;;;;;;;X
EVT_8004608_NAME;Operation Power Pack;;;;;;;;;;X
EVT_8004608_DESC;On April 16, 1965, when growing dissatisfaction generated another military rebellion on April 24, 1965 that demanded Bosch's restoration. The insurgents, reformist officers and civilian combatants loyal to Bosch commanded by Colonel Francisco Caama?o, and who called themselves the Constitutionalists, staged a coup, seizing the national palace. Immediately, conservative military forces, led by Wessin and calling themselves Loyalists, struck back with tank assaults and aerial bombings against Santo Domingo.;;;;;;;;;;X
EVT_8004608_A;OK;;;;;;;;;;X
EVT_8004609_NAME;Joaquin Balaguer Era;;;;;;;;;;X
EVT_8004609_DESC;"In June 1966, Balaguer, leader of the Reformist Party, was elected and then re-elected to office in May 1970 and May 1974, both times after the major opposition parties withdrew late in the campaign because of the high degree of violence by pro-government groups. On November 28, 1966 a constitution was created, signed, and put into use. Balaguer led the Dominican Republic through a thorough economic restructuring, based on opening the country to foreign investment while protecting state-owned industries and certain private interests. This distorted, dependent development model produced uneven results. For most of Balaguer's first nine years in office the country experienced high growth rates, to the extent that people talked about the 'Dominican miracle'. Foreign, mostly U.S. investment, as well as foreign aid, flowed into the country;;;;;;;;;;X
